Kmeans Type, data clusters, k clusters, Points Used 20/80, Points Used Post 20/80, 20/80 Test Correct, Post 20/80 Correct, 20/80 Train Adjusted Rand Score, 20/80 Train Calinski Score, 20/80 Test Adjusted Rand Score, 20/80 Test Calinski Score
soft,3,5,150,500,0,0,0.423606469,255.535901,0.464031845,255.535901
hard,3,2,175,500,0,0,1,601.5541221,1,601.5541221
soft,3,2,175,500,0,0,1,601.5541221,1,601.5541221
hard,3,2,175,500,0,0,1,542.5696884,1,542.5696884
soft,3,2,175,500,0,0,1,542.5696884,1,542.5696884
hard,3,2,175,500,0,0,1,571.4284089,1,571.4284089
soft,3,2,175,500,0,0,1,571.4284089,1,571.4284089
hard,3,2,175,500,0,0,1,544.7963468,1,544.7963468
soft,3,2,175,500,0,0,1,544.7963468,1,544.7963468
hard,3,2,175,500,0,0,1,603.5300498,1,603.5300498
soft,3,2,175,500,0,0,1,603.5300498,1,603.5300498
hard,3,3,175,500,0.6,0.623973727,0.726769408,402.3405676,0.756097561,402.3405676
soft,3,3,175,500,0.75,0.715355805,0.730481283,402.1191262,0.756097561,402.1191262
hard,3,3,175,500,0.828571429,0.77,0.732486766,367.6516509,0.736177905,367.6516509
soft,3,3,175,500,0.69047619,0.710865562,0.732486766,367.6516509,0.736177905,367.6516509
hard,3,3,175,500,0.828571429,0.784,0.74652719,385.82671,0.716955488,385.82671
soft,3,3,175,500,0.591836735,0.601492537,0.746713781,364.9452669,0.81819725,364.9452669
hard,3,3,175,500,0.8,0.778,0.74343377,358.1062822,0.693307655,358.1062822
soft,3,3,175,500,0.8,0.78,0.740524865,353.2554327,0.811453146,353.2554327
hard,3,3,175,500,0.771428571,0.73,0.713159621,391.386045,0.756097561,391.386045
soft,3,3,175,500,0.8,0.752,0.720582847,384.8504207,0.762918521,384.8504207
hard,3,4,175,500,0,0,0.499142377,347.2123736,0.481076863,347.2123736
soft,3,4,175,500,0,0,0.518342309,338.8497511,0.481076863,338.8497511
hard,3,4,175,500,0,0,0.492727081,333.3223937,0.548313632,333.3223937
soft,3,4,175,500,0,0,0.504897596,329.1956814,0.558600304,329.1956814
hard,3,4,175,500,0,0,0.51198656,349.467099,0.564769924,349.467099
soft,3,4,175,500,0,0,0.512400488,346.6929316,0.5342862,346.6929316
hard,3,4,175,500,0,0,0.491121193,329.2365483,0.544449171,329.2365483
soft,3,4,175,500,0,0,0.503293528,326.7432186,0.503786912,326.7432186
hard,3,4,175,500,0,0,0.483849735,329.8458235,0.50877193,329.8458235
soft,3,4,175,500,0,0,0.507793685,326.1513879,0.50877193,326.1513879
hard,3,5,175,500,0,0,0.41261157,326.6552472,0.397731717,326.6552472
soft,3,5,175,500,0,0,0.407821872,314.6930934,0.40121224,314.6930934
hard,3,5,175,500,0,0,0.417269969,300.9063662,0.452083393,300.9063662
soft,3,5,175,500,0,0,0.413538692,291.0850092,0.40726873,291.0850092
hard,3,5,175,500,0,0,0.418198944,319.1033269,0.42237929,319.1033269
soft,3,5,175,500,0,0,0.419024486,317.5190254,0.42237929,317.5190254
hard,3,5,175,500,0,0,0.408460425,309.0272484,0.432561308,309.0272484
soft,3,5,175,500,0,0,0.414647329,275.1638171,0.463096961,275.1638171
hard,3,5,175,500,0,0,0.402676877,328.5246793,0.460277181,328.5246793
soft,3,5,175,500,0,0,0.403919554,323.4159699,0.460277181,323.4159699
hard,3,2,200,500,0,0,1,649.9302016,1,649.9302016
soft,3,2,200,500,0,0,1,649.9302016,1,649.9302016
hard,3,2,200,500,0,0,1,685.8052056,1,685.8052056
soft,3,2,200,500,0,0,1,685.8052056,1,685.8052056
hard,3,2,200,500,0,0,1,728.8874056,1,728.8874056
soft,3,2,200,500,0,0,1,728.8874056,1,728.8874056
hard,3,2,200,500,0,0,1,689.1299276,1,689.1299276
soft,3,2,200,500,0,0,1,689.1299276,1,689.1299276
hard,3,2,200,500,0,0,1,714.1190669,1,714.1190669
soft,3,2,200,500,0,0,1,714.1190669,1,714.1190669
hard,3,3,200,500,0.611111111,0.611842105,0.704241247,424.3920257,0.783423574,424.3920257
soft,3,3,200,500,0.625,0.61769616,0.708650932,425.4111597,0.819669857,425.4111597
hard,3,3,200,500,0.717391304,0.758,0.710295064,453.5870297,0.76510689,453.5870297
soft,3,3,200,500,0.607843137,0.604197901,0.768601737,422.365662,0.744321568,422.365662
hard,3,3,200,500,0.659090909,0.609917355,0.742558621,473.1903342,0.610467944,473.1903342
soft,3,3,200,500,0.765957447,0.752895753,0.736706682,462.2907196,0.887501229,462.2907196
hard,3,3,200,500,0.775,0.714566929,0.732420538,449.1392984,0.67665309,449.1392984
soft,3,3,200,500,0.581818182,0.594470046,0.748176755,432.5885589,0.815295967,432.5885589
hard,3,3,200,500,0.825,0.732,0.711712763,459.0681723,0.76510689,459.0681723
soft,3,3,200,500,0.775,0.738,0.718017606,457.464611,0.744321568,457.464611
hard,3,4,200,500,0,0,0.493859642,368.399914,0.59605617,368.399914
soft,3,4,200,500,0,0,0.498732013,366.4239333,0.585599586,366.4239333
hard,3,4,200,500,0,0,0.490742358,390.3922173,0.493168944,390.3922173
soft,3,4,200,500,0,0,0.509194378,384.4661062,0.506329114,384.4661062
hard,3,4,200,500,0,0,0.492430957,421.1302219,0.486494336,421.1302219
soft,3,4,200,500,0,0,0.495718363,415.9139654,0.511192945,415.9139654
hard,3,4,200,500,0,0,0.500179049,399.3717663,0.491642583,399.3717663
soft,3,4,200,500,0,0,0.487837107,390.2830529,0.496784132,390.2830529
hard,3,4,200,500,0,0,0.485207998,399.9580523,0.545757072,399.9580523
soft,3,4,200,500,0,0,0.484891172,398.3150079,0.514221008,398.3150079
hard,3,5,200,500,0,0,0.410949324,348.2751713,0.422880797,348.2751713
soft,3,5,200,500,0,0,0.421372608,328.6763486,0.433415302,328.6763486
hard,3,5,200,500,0,0,0.399516919,379.3810951,0.411379725,379.3810951
soft,3,5,200,500,0,0,0.398092621,376.544892,0.411379725,376.544892
hard,3,5,200,500,0,0,0.400035779,387.4957395,0.422501207,387.4957395
soft,3,5,200,500,0,0,0.408542185,384.1810582,0.427412344,384.1810582
hard,3,5,200,500,0,0,0.418480704,367.8851698,0.388783164,367.8851698
soft,3,5,200,500,0,0,0.410402697,356.2739451,0.388783164,356.2739451
hard,3,5,200,500,0,0,0.41245923,374.2363385,0.474729964,374.2363385
soft,3,5,200,500,0,0,0.405047497,373.0688049,0.429877845,373.0688049
hard,3,2,225,500,0,0,1,736.9080835,1,736.9080835
soft,3,2,225,500,0,0,1,736.9080835,1,736.9080835
hard,3,2,225,500,0,0,1,745.4247778,1,745.4247778
soft,3,2,225,500,0,0,1,745.4247778,1,745.4247778
hard,3,2,225,500,0,0,1,749.3982623,1,749.3982623
soft,3,2,225,500,0,0,1,749.3982623,1,749.3982623
hard,3,2,225,500,0,0,1,699.6944926,1,699.6944926
soft,3,2,225,500,0,0,1,699.6944926,1,699.6944926
hard,3,2,225,500,0,0,1,727.8855001,1,727.8855001
soft,3,2,225,500,0,0,1,727.8855001,1,727.8855001
hard,3,3,225,500,0.777777778,0.78,0.731295791,494.5362157,0.715615305,494.5362157
soft,3,3,225,500,0.625,0.624590164,0.721226909,493.4210545,0.715615305,493.4210545
hard,3,3,225,500,0.844444444,0.724409449,0.699732821,489.2011046,0.786768356,489.2011046
soft,3,3,225,500,0.616666667,0.622923588,0.706807231,487.7557313,0.77248104,487.7557313
hard,3,3,225,500,0.631578947,0.621753247,0.718367785,499.7653062,0.725822532,499.7653062
soft,3,3,225,500,0.612903226,0.604545455,0.779393698,465.4795235,0.801239029,465.4795235
hard,3,3,225,500,0.696428571,0.7265625,0.70008904,452.2838192,0.792888728,452.2838192
soft,3,3,225,500,0.703703704,0.704504505,0.708784536,449.1600077,0.77248104,449.1600077
hard,3,3,225,500,0.603448276,0.618971061,0.694892048,480.5791634,0.756141618,480.5791634
soft,3,3,225,500,0.616666667,0.623140496,0.694892424,476.3828356,0.77248104,476.3828356
hard,3,4,225,500,0,0,0.516372797,436.7959261,0.502446982,436.7959261
soft,3,4,225,500,0,0,0.501813355,429.9950301,0.488040052,429.9950301
hard,3,4,225,500,0,0,0.485168764,429.2973253,0.540587141,429.2973253
soft,3,4,225,500,0,0,0.637556414,397.4708853,0.672216441,397.4708853
hard,3,4,225,500,0,0,0.500071948,441.532776,0.500389307,441.532776
soft,3,4,225,500,0,0,0.500942499,435.1367848,0.525071341,435.1367848
hard,3,4,225,500,0,0,0.497302456,396.2669561,0.54677434,396.2669561
soft,3,4,225,500,0,0,0.48760815,394.2096386,0.54677434,394.2096386
hard,3,4,225,500,0,0,0.491249327,412.0853642,0.507560278,412.0853642
soft,3,4,225,500,0,0,0.484175967,411.5025982,0.495162829,411.5025982
hard,3,5,225,500,0,0,0.422766328,408.2703582,0.409700301,408.2703582
soft,3,5,225,500,0,0,0.394255688,402.6212563,0.389047814,402.6212563
hard,3,5,225,500,0,0,0.411591281,417.5614953,0.424782787,417.5614953
soft,3,5,225,500,0,0,0.415064073,373.7273052,0.449647647,373.7273052
hard,3,5,225,500,0,0,0.426127489,411.1877592,0.438588026,411.1877592
soft,3,5,225,500,0,0,0.434336614,399.3071501,0.430337454,399.3071501
hard,3,5,225,500,0,0,0.397363953,382.4661076,0.499296062,382.4661076
soft,3,5,225,500,0,0,0.391148434,371.543954,0.433074089,371.543954
hard,3,5,225,500,0,0,0.402657447,403.4467001,0.453789153,403.4467001
soft,3,5,225,500,0,0,0.413823033,352.7973157,0.408191126,352.7973157
hard,3,2,250,500,0,0,1,773.4370248,1,773.4370248
soft,3,2,250,500,0,0,1,773.4370248,1,773.4370248
hard,3,2,250,500,0,0,1,798.8453755,1,798.8453755
soft,3,2,250,500,0,0,0.236281145,74.00474859,1,74.00474859
hard,3,2,250,500,0,0,1,839.264318,1,839.264318
soft,3,2,250,500,0,0,1,839.264318,1,839.264318
hard,3,2,250,500,0,0,0.979999718,798.6309917,1,798.6309917
soft,3,2,250,500,0,0,0.979999718,798.6309917,1,798.6309917
hard,3,2,250,500,0,0,1,786.5169286,1,786.5169286
soft,3,2,250,500,0,0,1,786.5169286,1,786.5169286
hard,3,3,250,500,0.75,0.713248639,0.693601615,510.094174,0.816945607,510.094174
soft,3,3,250,500,0.594202899,0.626602564,0.696304122,509.9980216,0.808764605,509.9980216
hard,3,3,250,500,0.644067797,0.6197411,0.722254165,525.8376603,0.667560621,525.8376603
soft,3,3,250,500,0.74,0.772,0.726482774,524.2665493,0.661054827,524.2665493
hard,3,3,250,500,0.74137931,0.727592267,0.778770173,542.7587876,0.828397725,542.7587876
soft,3,3,250,500,0.75,0.742481203,0.775148004,535.1730167,0.816945607,535.1730167
hard,3,3,250,500,0.8,0.836,0.779091831,512.7086881,0.837209302,512.7086881
soft,3,3,250,500,0.788461538,0.742964353,0.766404571,505.03692,0.838831855,505.03692
hard,3,3,250,500,0.716981132,0.744,0.70289479,506.3684337,0.704861948,506.3684337
soft,3,3,250,500,0.725490196,0.706834532,0.716170911,504.3278913,0.701569055,504.3278913
hard,3,4,250,500,0,0,0.506512255,455.564975,0.536720891,455.564975
soft,3,4,250,500,0,0,0.495433094,445.5425618,0.510455162,445.5425618
hard,3,4,250,500,0,0,0.509843082,453.1043486,0.482335212,453.1043486
soft,3,4,250,500,0,0,0.49875019,445.3314526,0.501814122,445.3314526
hard,3,4,250,500,0,0,0.514691576,487.5844102,0.508813293,487.5844102
soft,3,4,250,500,0,0,0.511357525,474.6640984,0.489108466,474.6640984
hard,3,4,250,500,0,0,0.509472301,460.7300801,0.476454294,460.7300801
soft,3,4,250,500,0,0,0.487272808,449.5407761,0.476454294,449.5407761
hard,3,4,250,500,0,0,0.485362948,446.2283086,0.519997209,446.2283086
soft,3,4,250,500,0,0,0.486570272,435.2980704,0.496822674,435.2980704
hard,3,5,250,500,0,0,0.394328032,427.9309735,0.466113908,427.9309735
soft,3,5,250,500,0,0,0.389245427,421.4967168,0.444756423,421.4967168
hard,3,5,250,500,0,0,0.43358307,433.3795264,0.38014224,433.3795264
soft,3,5,250,500,0,0,0.415017102,418.8737258,0.391491102,418.8737258
hard,3,5,250,500,0,0,0.438804258,440.1570526,0.420106712,440.1570526
soft,3,5,250,500,0,0,0.436183785,439.6235943,0.420106712,439.6235943
hard,3,5,250,500,0,0,0.405689463,422.1046249,0.391875432,422.1046249
soft,3,5,250,500,0,0,0.399730149,402.5934036,0.355263158,402.5934036
hard,3,5,250,500,0,0,0.399799644,414.8559529,0.427210139,414.8559529
soft,3,5,250,500,0,0,0.399799644,406.2334276,0.407296303,406.2334276
hard,3,2,275,500,0,0,0.98181691,839.985661,1,839.985661
soft,3,2,275,500,0,0,1,839.337133,1,839.337133
hard,3,2,275,500,0,0,0.98181691,867.0785543,1,867.0785543
soft,3,2,275,500,0,0,1,867.0224063,1,867.0224063
hard,3,2,275,500,0,0,0.98181781,814.5465106,1,814.5465106
soft,3,2,275,500,0,0,1,814.3117131,1,814.3117131
hard,3,2,275,500,0,0,1,911.8303932,1,911.8303932
soft,3,2,275,500,0,0,1,911.8303932,1,911.8303932
hard,3,2,275,500,0,0,0.981818152,937.8638845,1,937.8638845
soft,3,2,275,500,0,0,0.981818152,937.8638845,1,937.8638845
hard,3,3,275,500,0.763636364,0.735177866,0.679673517,557.8801918,0.77153035,557.8801918
soft,3,3,275,500,0.75,0.720450281,0.682153925,556.5461524,0.718718241,556.5461524
hard,3,3,275,500,0.763636364,0.748,0.68033503,580.8694508,0.77153035,580.8694508
soft,3,3,275,500,0.8,0.768,0.681161831,580.6602081,0.776956597,580.6602081
hard,3,3,275,500,0.781818182,0.764,0.68992524,532.3652562,0.74010632,532.3652562
soft,3,3,275,500,0.818181818,0.808,0.699114141,530.9377787,0.756421612,530.9377787
hard,3,3,275,500,0.575,0.613193403,0.774927139,598.2213674,0.855140795,598.2213674
soft,3,3,275,500,0.803571429,0.739622642,0.766945116,591.7539365,0.852473407,591.7539365
hard,3,3,275,500,0.75,0.726465364,0.790817142,609.5298965,0.797546012,609.5298965
soft,3,3,275,500,0.689655172,0.786,0.703758027,604.7960173,0.643282197,604.7960173
hard,3,4,275,500,0,0,0.49464887,501.9224886,0.488107549,501.9224886
soft,3,4,275,500,0,0,0.488057364,496.8158284,0.493581369,496.8158284
hard,3,4,275,500,0,0,0.489704865,511.1467144,0.485370294,511.1467144
soft,3,4,275,500,0,0,0.487233316,498.465924,0.493581369,498.465924
hard,3,4,275,500,0,0,0.50053701,476.315459,0.494215366,476.315459
soft,3,4,275,500,0,0,0.485977829,470.5628441,0.494215366,470.5628441
hard,3,4,275,500,0,0,0.513812337,545.9101485,0.486975383,545.9101485
soft,3,4,275,500,0,0,0.498155237,538.0517797,0.48049607,538.0517797
hard,3,4,275,500,0,0,0.498316617,554.0503249,0.493668463,554.0503249
soft,3,4,275,500,0,0,0.609161799,468.5965959,0.550934528,468.5965959
hard,3,5,275,500,0,0,0.388436384,465.9742668,0.430576795,465.9742668
soft,3,5,275,500,0,0,0.385961987,460.3864709,0.416864,460.3864709
hard,3,5,275,500,0,0,0.400944317,488.0755967,0.384137281,488.0755967
soft,3,5,275,500,0,0,0.401770212,474.5778172,0.416864,474.5778172
hard,3,5,275,500,0,0,0.409337221,440.5617586,0.415893056,440.5617586
soft,3,5,275,500,0,0,0.393458608,429.54194,0.426898993,429.54194
hard,3,5,275,500,0,0,0.408005418,495.7054809,0.366995892,495.7054809
soft,3,5,275,500,0,0,0.401336479,484.6384452,0.390129672,484.6384452
hard,3,5,275,500,0,0,0.407316184,510.9484801,0.402414487,510.9484801
soft,3,5,275,500,0,0,0.418015456,465.3672038,0.454191006,465.3672038
hard,3,2,300,500,0,0,1,923.928999,1,923.928999
soft,3,2,300,500,0,0,1,923.928999,1,923.928999
hard,3,2,300,500,0,0,0.983332918,916.6301242,1,916.6301242
soft,3,2,300,500,0,0,1,916.5625349,1,916.5625349
hard,3,2,300,500,0,0,1,899.0731169,1,899.0731169
soft,3,2,300,500,0,0,1,899.0731169,1,899.0731169
hard,3,2,300,500,0,0,1,893.0015012,1,893.0015012
soft,3,2,300,500,0,0,1,893.0015012,1,893.0015012
hard,3,2,300,500,0,0,0.983332591,955.1517696,1,955.1517696
soft,3,2,300,500,0,0,0.983332591,955.1517696,1,955.1517696
hard,3,3,300,500,0.590361446,0.600931677,0.767754329,605.9172874,0.813598353,605.9172874
soft,3,3,300,500,0.866666667,0.788,0.765519591,603.4899463,0.837317838,603.4899463
hard,3,3,300,500,0.816666667,0.748,0.678513949,595.3878226,0.800852285,595.3878226
soft,3,3,300,500,0.597560976,0.626582278,0.676976569,593.539531,0.800852285,593.539531
hard,3,3,300,500,0.628571429,0.616852146,0.732070318,577.9238544,0.674695474,577.9238544
soft,3,3,300,500,0.604651163,0.604395604,0.765240247,559.3976622,0.837317838,559.3976622
hard,3,3,300,500,0.7,0.703448276,0.713050409,575.6139297,0.738092889,575.6139297
soft,3,3,300,500,0.6,0.596518987,0.773344381,565.2557474,0.78243055,565.2557474
hard,3,3,300,500,0.8,0.808,0.693046048,623.5890161,0.810209959,623.5890161
soft,3,3,300,500,0.585365854,0.631825273,0.69930227,623.7793337,0.810209959,623.7793337
hard,3,4,300,500,0,0,0.496650273,546.1752946,0.48843082,546.1752946
soft,3,4,300,500,0,0,0.494132283,541.5854867,0.529063691,541.5854867
hard,3,4,300,500,0,0,0.489228539,511.4817704,0.526144482,511.4817704
soft,3,4,300,500,0,0,0.489298882,509.9464617,0.532967772,509.9464617
hard,3,4,300,500,0,0,0.506861968,499.8889838,0.494074051,499.8889838
soft,3,4,300,500,0,0,0.499167797,496.1832219,0.494074051,496.1832219
hard,3,4,300,500,0,0,0.509853639,512.3778438,0.52253354,512.3778438
soft,3,4,300,500,0,0,0.500494214,503.9943946,0.504232258,503.9943946
hard,3,4,300,500,0,0,0.497330579,539.7544663,0.494074051,539.7544663
soft,3,4,300,500,0,0,0.49372465,538.4069348,0.512132875,538.4069348
hard,3,5,300,500,0,0,0.408276142,497.4166074,0.428616998,497.4166074
soft,3,5,300,500,0,0,0.418708006,480.6800881,0.470372965,480.6800881
hard,3,5,300,500,0,0,0.384895238,487.9970972,0.46015355,487.9970972
soft,3,5,300,500,0,0,0.42635794,449.1656149,0.403217556,449.1656149
hard,3,5,300,500,0,0,0.423465794,469.6934307,0.420717664,469.6934307
soft,3,5,300,500,0,0,0.403460199,442.8857109,0.407176277,442.8857109
hard,3,5,300,500,0,0,0.423927752,468.2179856,0.429798108,468.2179856
soft,3,5,300,500,0,0,0.401782698,454.7486857,0.406867746,454.7486857
hard,3,5,300,500,0,0,0.393785361,496.2152513,0.42974112,496.2152513
soft,3,5,300,500,0,0,0.38007863,479.6057392,0.445544618,479.6057392
hard,3,2,325,500,0,0,1,1035.619218,1,1035.619218
soft,3,2,325,500,0,0,0.984615322,1035.616381,1,1035.616381
hard,3,2,325,500,0,0,0.984615144,1042.611383,1,1042.611383
soft,3,2,325,500,0,0,0.984615144,1042.611383,1,1042.611383
hard,3,2,325,500,0,0,0.984615354,1024.66411,1,1024.66411
soft,3,2,325,500,0,0,0.984615354,1024.66411,1,1024.66411
hard,3,2,325,500,0,0,1,981.954562,1,981.954562
soft,3,2,325,500,0,0,1,981.954562,1,981.954562
hard,3,2,325,500,0,0,0.984615384,1036.334054,1,1036.334054
soft,3,2,325,500,0,0,0.984615384,1036.334054,1,1036.334054
hard,3,3,325,500,0.784615385,0.742307692,0.767973014,667.5729387,0.797916991,667.5729387
soft,3,3,325,500,0.586206897,0.604068858,0.773205949,659.1042583,0.797916991,659.1042583
hard,3,3,325,500,0.609195402,0.619354839,0.690588758,675.4060371,0.755221557,675.4060371
soft,3,3,325,500,0.815384615,0.782,0.692011759,673.605087,0.755221557,673.605087
hard,3,3,325,500,0.784615385,0.776,0.713530059,661.5350802,0.756727856,661.5350802
soft,3,3,325,500,0.769230769,0.751491054,0.78382801,636.3853824,0.739281576,636.3853824
hard,3,3,325,500,0.861538462,0.8,0.777520286,627.9627544,0.817934254,627.9627544
soft,3,3,325,500,0.753846154,0.778,0.717777262,619.7652381,0.706841237,619.7652381
hard,3,3,325,500,0.784615385,0.76,0.712010897,685.0869584,0.694953515,685.0869584
soft,3,3,325,500,0.723684211,0.737957611,0.775419648,634.6222569,0.797489763,634.6222569
hard,3,4,325,500,0,0,0.505752367,570.9313031,0.52894886,570.9313031
soft,3,4,325,500,0,0,0.491998139,562.4693008,0.486480177,562.4693008
hard,3,4,325,500,0,0,0.512802768,585.3781574,0.51015858,585.3781574
soft,3,4,325,500,0,0,0.492375811,574.8954814,0.499479709,574.8954814
hard,3,4,325,500,0,0,0.5114797,576.5768676,0.521389179,576.5768676
soft,3,4,325,500,0,0,0.498779893,569.779712,0.497957236,569.779712
hard,3,4,325,500,0,0,0.50626703,555.0930996,0.527628389,555.0930996
soft,3,4,325,500,0,0,0.503286386,544.9113062,0.497537861,544.9113062
hard,3,4,325,500,0,0,0.49087662,597.110061,0.515036439,597.110061
soft,3,4,325,500,0,0,0.491054992,583.9595259,0.544254333,583.9595259
hard,3,5,325,500,0,0,0.401120046,528.2419735,0.399569267,528.2419735
soft,3,5,325,500,0,0,0.404924972,517.3883262,0.408262968,517.3883262
hard,3,5,325,500,0,0,0.422297527,542.092806,0.443198929,542.092806
soft,3,5,325,500,0,0,0.429175838,516.006546,0.397435063,516.006546
hard,3,5,325,500,0,0,0.426560006,519.2390029,0.458866708,519.2390029
soft,3,5,325,500,0,0,0.42187554,509.1123454,0.403082023,509.1123454
hard,3,5,325,500,0,0,0.432291911,506.3502812,0.432444242,506.3502812
soft,3,5,325,500,0,0,0.413666501,478.0524287,0.401326129,478.0524287
hard,3,5,325,500,0,0,0.398590159,541.635652,0.417478262,541.635652
soft,3,5,325,500,0,0,0.422194975,523.4040224,0.456532067,523.4040224
hard,3,2,350,500,0,0,0.985713818,1120.960402,1,1120.960402
soft,3,2,350,500,0,0,0.985713818,1120.960402,1,1120.960402
hard,3,2,350,500,0,0,1,1073.166552,1,1073.166552
soft,3,2,350,500,0,0,1,1073.166552,1,1073.166552
hard,3,2,350,500,0,0,1,1087.705632,1,1087.705632
soft,3,2,350,500,0,0,1,1087.705632,1,1087.705632
hard,3,2,350,500,0,0,0.985714273,1082.829771,1,1082.829771
soft,3,2,350,500,0,0,0.985714273,1082.829771,1,1082.829771
hard,3,2,350,500,0,0,0.985714144,1132.460305,1,1132.460305
soft,3,2,350,500,0,0,0.985714144,1132.460305,1,1132.460305
hard,3,3,350,500,0.645833333,0.614551084,0.799379819,713.9448829,0.813986499,713.9448829
soft,3,3,350,500,0.608695652,0.625776398,0.690363738,709.962085,0.767335277,709.962085
hard,3,3,350,500,0.828571429,0.792,0.714722091,689.130814,0.731587137,689.130814
soft,3,3,350,500,0.59375,0.599681021,0.784317486,670.2566322,0.806164219,670.2566322
hard,3,3,350,500,0.776315789,0.723132969,0.780533072,687.1212274,0.845653094,687.1212274
soft,3,3,350,500,0.8,0.744,0.77028176,667.9785862,0.838255977,667.9785862
hard,3,3,350,500,0.591397849,0.59775641,0.781900766,691.7067964,0.788494979,691.7067964
soft,3,3,350,500,0.701298701,0.718132855,0.714432124,690.2274464,0.675491463,690.2274464
hard,3,3,350,500,0.723684211,0.712522046,0.711877528,726.783032,0.738148124,726.783032
soft,3,3,350,500,0.730769231,0.752,0.789975569,717.5800156,0.773169924,717.5800156
hard,3,4,350,500,0,0,0.513020525,631.5710877,0.575946151,631.5710877
soft,3,4,350,500,0,0,0.502916825,626.4436484,0.533186427,626.4436484
hard,3,4,350,500,0,0,0.497158319,613.5212859,0.534305602,613.5212859
soft,3,4,350,500,0,0,0.497158304,612.4926897,0.511089654,612.4926897
hard,3,4,350,500,0,0,0.505944936,608.2686071,0.48008189,608.2686071
soft,3,4,350,500,0,0,0.503782942,591.616167,0.480888301,591.616167
hard,3,4,350,500,0,0,0.509862202,617.57423,0.494664156,617.57423
soft,3,4,350,500,0,0,0.500445901,605.6036258,0.498000482,605.6036258
hard,3,4,350,500,0,0,0.497102216,647.9783977,0.49961461,647.9783977
soft,3,4,350,500,0,0,0.493591974,634.0697677,0.502973169,634.0697677
hard,3,5,350,500,0,0,0.446194069,575.2533837,0.42733146,575.2533837
soft,3,5,350,500,0,0,0.434331007,551.152742,0.419758746,551.152742
hard,3,5,350,500,0,0,0.395127635,571.8530579,0.433140612,571.8530579
soft,3,5,350,500,0,0,0.399634177,551.5766167,0.388354552,551.5766167
hard,3,5,350,500,0,0,0.418122522,558.3986655,0.352824438,558.3986655
soft,3,5,350,500,0,0,0.423861908,547.8875692,0.441414572,547.8875692
hard,3,5,350,500,0,0,0.435712377,572.6972143,0.43792271,572.6972143
soft,3,5,350,500,0,0,0.433923322,565.4723831,0.43625316,565.4723831
hard,3,5,350,500,0,0,0.387954234,595.7568003,0.411342795,595.7568003
soft,3,5,350,500,0,0,0.394853348,574.7677409,0.414709406,574.7677409
hard,3,2,375,500,0,0,1,1272.41654,1,1272.41654
soft,3,2,375,500,0,0,0.048205649,43.72850184,0.795282856,43.72850184
hard,3,2,375,500,0,0,0.986666185,1253.754583,1,1253.754583
soft,3,2,375,500,0,0,1,1253.545057,1,1253.545057
hard,3,2,375,500,0,0,1,1205.602313,1,1205.602313
soft,3,2,375,500,0,0,1,1205.602313,1,1205.602313
hard,3,2,375,500,0,0,1,1186.906249,1,1186.906249
soft,3,2,375,500,0,0,1,1186.906249,1,1186.906249
hard,3,2,375,500,0,0,1,1190.446796,1,1190.446796
soft,3,2,375,500,0,0,1,1190.446796,1,1190.446796
hard,3,3,375,500,0.84,0.762,0.781591383,815.2984416,0.783119988,815.2984416
soft,3,3,375,500,0.731707317,0.746478873,0.781546811,808.0426922,0.761362979,808.0426922
hard,3,3,375,500,0.84,0.794,0.677709119,802.8454347,0.809555797,802.8454347
soft,3,3,375,500,0.60952381,0.62166405,0.687045996,803.3079371,0.817497756,803.3079371
hard,3,3,375,500,0.625,0.607535322,0.715918556,770.4060668,0.739700585,770.4060668
soft,3,3,375,500,0.621052632,0.607594937,0.717122395,768.6315703,0.733897849,768.6315703
hard,3,3,375,500,0.702380952,0.745059289,0.715270297,760.1039285,0.711315496,760.1039285
soft,3,3,375,500,0.813333333,0.744,0.771979561,736.8288509,0.798002801,736.8288509
hard,3,3,375,500,0.710843373,0.732580038,0.722549354,761.8815774,0.722528903,761.8815774
soft,3,3,375,500,0.743902439,0.731141199,0.775895046,745.9773387,0.787685582,745.9773387
hard,3,4,375,500,0,0,0.510408815,721.5074244,0.533611861,721.5074244
soft,3,4,375,500,0,0,0.496510521,709.4924324,0.49783265,709.4924324
hard,3,4,375,500,0,0,0.498541134,685.4283841,0.557995894,685.4283841
soft,3,4,375,500,0,0,0.491088338,680.5567921,0.527595149,680.5567921
hard,3,4,375,500,0,0,0.491038161,671.4893823,0.501131938,671.4893823
soft,3,4,375,500,0,0,0.50285317,665.6032186,0.498214235,665.6032186
hard,3,4,375,500,0,0,0.493887243,659.4614538,0.528319076,659.4614538
soft,3,4,375,500,0,0,0.490985299,652.3201335,0.510219414,652.3201335
hard,3,4,375,500,0,0,0.498250285,668.6037656,0.495332772,668.6037656
soft,3,4,375,500,0,0,0.494234957,661.84712,0.506241929,661.84712
hard,3,5,375,500,0,0,0.402534853,663.0600491,0.443734387,663.0600491
soft,3,5,375,500,0,0,0.399907356,657.0255639,0.431295455,657.0255639
hard,3,5,375,500,0,0,0.391168552,634.4012566,0.464594679,634.4012566
soft,3,5,375,500,0,0,0.401462861,615.9672423,0.481977825,615.9672423
hard,3,5,375,500,0,0,0.425639474,626.8932208,0.43397381,626.8932208
soft,3,5,375,500,0,0,0.410571208,583.9464014,0.417167612,583.9464014
hard,3,5,375,500,0,0,0.416465697,613.174502,0.445035263,613.174502
