dataGeneratedCentroids, kmeansClusters, standardDeviation, pointsTrain, pointsTest, pointsTotal, trainAdjustedRand, trainCalinski, testAdjustedRand, testAdjustedRandRank, testAdjustedRandRankMatchesDataCentroidCount, testCalinski, testCalinskiRank, testCalinskiRankMatchesDataCentroidCount
3, 8, 2.25, 25, 100, 125, 0.04398900274931266, 47.63711197418775, 0.04398900274931266, 8, False, 47.63711197418775, 1, False
3, 9, 2.25, 25, 100, 125, 0.05405405405405407, 47.11120478497824, 0.05405405405405407, 6, False, 47.11120478497824, 2, False
3, 10, 2.25, 25, 100, 125, 0.05213270142180094, 46.27358814540063, 0.05213270142180094, 7, False, 46.27358814540063, 3, False
3, 2, 2.25, 30, 120, 150, -0.008659258190214984, 27.1091902845513, -0.008659258190214984, 8, False, 27.1091902845513, 9, False
3, 3, 2.25, 30, 120, 150, -0.010776224953695929, 28.50780384898389, -0.010776224953695929, 9, False, 28.50780384898389, 8, False
3, 4, 2.25, 30, 120, 150, 0.06598586017282013, 32.0473721582687, 0.06598586017282013, 4, False, 32.0473721582687, 7, False
3, 5, 2.25, 30, 120, 150, 0.07142857142857142, 33.40890859213123, 0.07142857142857142, 3, False, 33.40890859213123, 6, False
3, 6, 2.25, 30, 120, 150, 0.09854091774159442, 40.54262621784574, 0.09854091774159442, 1, False, 40.54262621784574, 5, False
3, 7, 2.25, 30, 120, 150, 0.021472392638036814, 45.79443076397996, 0.021472392638036814, 7, False, 45.79443076397996, 4, False
3, 8, 2.25, 30, 120, 150, 0.03761061946902653, 51.15981310501769, 0.03761061946902653, 6, False, 51.15981310501769, 1, False
3, 9, 2.25, 30, 120, 150, 0.07967589466576638, 50.30437105128007, 0.07967589466576638, 2, False, 50.30437105128007, 2, False
3, 10, 2.25, 30, 120, 150, 0.03867403314917126, 48.30076493352823, 0.03867403314917126, 5, False, 48.30076493352823, 3, False
3, 2, 2.25, 35, 140, 175, -0.015305214450969913, 30.582601088990323, -0.015305214450969913, 9, False, 30.582601088990323, 8, False
3, 3, 2.25, 35, 140, 175, 0.009933059814294987, 29.646082986837367, 0.009933059814294987, 4, False, 29.646082986837367, 9, False
3, 4, 2.25, 35, 140, 175, 0.017134697762970014, 36.497131377688426, 0.017134697762970014, 3, False, 36.497131377688426, 6, False
3, 5, 2.25, 35, 140, 175, 0.05173470638715216, 35.72987399665391, 0.05173470638715216, 1, False, 35.72987399665391, 7, False
3, 6, 2.25, 35, 140, 175, 0.029378244903127793, 38.36430108996111, 0.029378244903127793, 2, False, 38.36430108996111, 5, False
3, 7, 2.25, 35, 140, 175, 0.008394543546694652, 41.483131754607676, 0.008394543546694652, 5, False, 41.483131754607676, 4, False
3, 8, 2.25, 35, 140, 175, -0.0018552875695732774, 46.7076755059626, -0.0018552875695732774, 8, False, 46.7076755059626, 3, False
3, 9, 2.25, 35, 140, 175, 0.003475471193690671, 50.5583866791515, 0.003475471193690671, 6, False, 50.5583866791515, 2, False
3, 10, 2.25, 35, 140, 175, 0.0008234971177600849, 51.763451252377834, 0.0008234971177600849, 7, False, 51.763451252377834, 1, False
3, 2, 2.25, 40, 160, 200, 0.001334890705823527, 29.403590963682202, 0.001334890705823527, 7, False, 29.403590963682202, 9, False
3, 3, 2.25, 40, 160, 200, -0.01230532589886564, 30.64391833685174, -0.01230532589886564, 9, False, 30.64391833685174, 8, False
3, 4, 2.25, 40, 160, 200, 0.03316645807259072, 34.06330459945201, 0.03316645807259072, 4, False, 34.06330459945201, 6, False
3, 5, 2.25, 40, 160, 200, 0.09589925734581854, 32.54347113275426, 0.09589925734581854, 1, False, 32.54347113275426, 7, False
3, 6, 2.25, 40, 160, 200, 0.04417579934470681, 35.23314756846299, 0.04417579934470681, 2, False, 35.23314756846299, 5, False
3, 7, 2.25, 40, 160, 200, 0.03349616189811582, 39.86107143091929, 0.03349616189811582, 3, False, 39.86107143091929, 4, False
3, 8, 2.25, 40, 160, 200, 0.016161377845936076, 42.65507760396048, 0.016161377845936076, 6, False, 42.65507760396048, 3, False
3, 9, 2.25, 40, 160, 200, 0.0009548818333731167, 46.4020889361112, 0.0009548818333731167, 8, False, 46.4020889361112, 2, False
3, 10, 2.25, 40, 160, 200, 0.01639344262295082, 48.4703724100367, 0.01639344262295082, 5, False, 48.4703724100367, 1, False
3, 2, 2.25, 45, 180, 225, 0.05295315682281059, 29.890368714010208, 0.05295315682281059, 1, False, 29.890368714010208, 9, False
3, 3, 2.25, 45, 180, 225, -0.022457891453524628, 34.34901648297108, -0.022457891453524628, 9, False, 34.34901648297108, 8, False
3, 4, 2.25, 45, 180, 225, 0.02305084745762714, 38.08514631614621, 0.02305084745762714, 5, False, 38.08514631614621, 6, False
3, 5, 2.25, 45, 180, 225, 0.003294892915980214, 37.28941754848075, 0.003294892915980214, 8, False, 37.28941754848075, 7, False
3, 6, 2.25, 45, 180, 225, 0.044050754129758216, 40.11307367328813, 0.044050754129758216, 3, False, 40.11307367328813, 5, False
3, 7, 2.25, 45, 180, 225, 0.018881987577639744, 41.40016484307545, 0.018881987577639744, 7, False, 41.40016484307545, 4, False
3, 8, 2.25, 45, 180, 225, 0.03320848938826467, 42.328508477857795, 0.03320848938826467, 4, False, 42.328508477857795, 3, False
3, 9, 2.25, 45, 180, 225, 0.05050244782272609, 43.35848003596652, 0.05050244782272609, 2, False, 43.35848003596652, 2, False
3, 10, 2.25, 45, 180, 225, 0.022535211267605635, 47.34637092695285, 0.022535211267605635, 6, False, 47.34637092695285, 1, False
3, 2, 2.25, 50, 200, 250, 0.023026315789473683, 34.723499866181676, 0.023026315789473683, 2, False, 34.723499866181676, 9, False
3, 3, 2.25, 50, 200, 250, -0.00547094484696137, 40.07736298804136, -0.00547094484696137, 8, False, 40.07736298804136, 8, False
3, 4, 2.25, 50, 200, 250, 0.02, 44.31778711216125, 0.02, 3, False, 44.31778711216125, 4, False
3, 5, 2.25, 50, 200, 250, 0.01989714189360087, 42.81308578764038, 0.01989714189360087, 4, False, 42.81308578764038, 7, False
3, 6, 2.25, 50, 200, 250, -0.01212845917321491, 44.141705330582845, -0.01212845917321491, 9, False, 44.141705330582845, 5, False
3, 7, 2.25, 50, 200, 250, -0.000353325677943637, 45.475401632188564, -0.000353325677943637, 7, False, 45.475401632188564, 3, False
3, 8, 2.25, 50, 200, 250, 0.029339423752635277, 44.08027334028426, 0.029339423752635277, 1, False, 44.08027334028426, 6, False
3, 9, 2.25, 50, 200, 250, 0.01124818577648765, 49.59021545558884, 0.01124818577648765, 5, False, 49.59021545558884, 2, False
3, 10, 2.25, 50, 200, 250, 0.0014657383657017235, 52.31000888401195, 0.0014657383657017235, 6, False, 52.31000888401195, 1, False
3, 2, 2.25, 55, 220, 275, 0.05652494470385844, 40.011594837889945, 0.05652494470385844, 1, False, 40.011594837889945, 8, False
3, 3, 2.25, 55, 220, 275, 0.0013101806573047384, 39.34605477481454, 0.0013101806573047384, 8, False, 39.34605477481454, 9, False
3, 4, 2.25, 55, 220, 275, 0.010546243891801864, 46.603154364746736, 0.010546243891801864, 6, False, 46.603154364746736, 6, False
3, 5, 2.25, 55, 220, 275, 0.034864793909162514, 45.78342681493651, 0.034864793909162514, 5, False, 45.78342681493651, 7, False
3, 6, 2.25, 55, 220, 275, 0.03882117753272718, 47.537012704189536, 0.03882117753272718, 4, False, 47.537012704189536, 4, False
3, 7, 2.25, 55, 220, 275, -0.007440639019586394, 49.62335860787061, -0.007440639019586394, 9, False, 49.62335860787061, 3, False
3, 8, 2.25, 55, 220, 275, 0.05511551879237332, 47.26170298160205, 0.05511551879237332, 2, False, 47.26170298160205, 5, False
3, 9, 2.25, 55, 220, 275, 0.0015970847579629276, 52.423215818824794, 0.0015970847579629276, 7, False, 52.423215818824794, 2, False
3, 10, 2.25, 55, 220, 275, 0.0432042172816869, 54.24530997632039, 0.0432042172816869, 3, False, 54.24530997632039, 1, False
3, 2, 2.25, 60, 240, 300, 0.04206390477841332, 43.85020914693924, 0.04206390477841332, 3, False, 43.85020914693924, 8, False
3, 3, 2.25, 60, 240, 300, -0.0008578352527396821, 42.26721644207616, -0.0008578352527396821, 9, False, 42.26721644207616, 9, False
3, 4, 2.25, 60, 240, 300, 0.0047399972117663095, 50.927922529383174, 0.0047399972117663095, 8, False, 50.927922529383174, 6, False
3, 5, 2.25, 60, 240, 300, 0.037396357623945345, 49.86280755592468, 0.037396357623945345, 4, False, 49.86280755592468, 7, False
3, 6, 2.25, 60, 240, 300, 0.07412453325259864, 51.03262667879653, 0.07412453325259864, 1, False, 51.03262667879653, 5, False
3, 7, 2.25, 60, 240, 300, 0.028974378663390397, 52.49436154356995, 0.028974378663390397, 5, False, 52.49436154356995, 4, False
3, 8, 2.25, 60, 240, 300, 0.023071490229930144, 53.34876557199653, 0.023071490229930144, 6, False, 53.34876557199653, 3, False
3, 9, 2.25, 60, 240, 300, 0.011381599747075553, 58.02137723691084, 0.011381599747075553, 7, False, 58.02137723691084, 2, False
3, 10, 2.25, 60, 240, 300, 0.055874534821903236, 59.955844956550266, 0.055874534821903236, 2, False, 59.955844956550266, 1, False
3, 2, 2.25, 65, 260, 325, 0.0467336982389338, 44.51324051773785, 0.0467336982389338, 2, False, 44.51324051773785, 9, False
3, 3, 2.25, 65, 260, 325, -0.00439589716264821, 46.833036583828, -0.00439589716264821, 9, False, 46.833036583828, 8, False
3, 4, 2.25, 65, 260, 325, 0.034961124240073624, 58.38920657706502, 0.034961124240073624, 4, False, 58.38920657706502, 3, False
3, 5, 2.25, 65, 260, 325, 0.029703720542547548, 56.43996654505193, 0.029703720542547548, 5, False, 56.43996654505193, 6, False
3, 6, 2.25, 65, 260, 325, 0.002986290213112527, 57.032982440504846, 0.002986290213112527, 8, False, 57.032982440504846, 5, False
3, 7, 2.25, 65, 260, 325, 0.016456672666495257, 56.16616782935102, 0.016456672666495257, 7, False, 56.16616782935102, 7, False
3, 8, 2.25, 65, 260, 325, 0.02029664324746291, 59.77215273419366, 0.02029664324746291, 6, False, 59.77215273419366, 1, False
3, 9, 2.25, 65, 260, 325, 0.050493064364335684, 58.178461278292716, 0.050493064364335684, 1, False, 58.178461278292716, 4, False
3, 10, 2.25, 65, 260, 325, 0.04147217976785494, 58.99685834561283, 0.04147217976785494, 3, False, 58.99685834561283, 2, False
3, 2, 2.25, 70, 280, 350, 0.052166476624857454, 43.431393015530865, 0.052166476624857454, 1, False, 43.431393015530865, 9, False
3, 3, 2.25, 70, 280, 350, 0.022125126205479944, 52.59957191160578, 0.022125126205479944, 8, False, 52.59957191160578, 8, False
3, 4, 2.25, 70, 280, 350, 0.016846387044782977, 61.43484548763446, 0.016846387044782977, 9, False, 61.43484548763446, 2, False
3, 5, 2.25, 70, 280, 350, 0.04532013758976525, 58.56504093425783, 0.04532013758976525, 3, False, 58.56504093425783, 7, False
3, 6, 2.25, 70, 280, 350, 0.036378309588105666, 58.93322967204628, 0.036378309588105666, 5, False, 58.93322967204628, 5, False
3, 7, 2.25, 70, 280, 350, 0.04643327962501832, 58.886750419906114, 0.04643327962501832, 2, False, 58.886750419906114, 6, False
3, 8, 2.25, 70, 280, 350, 0.025371287128712883, 60.19985215251811, 0.025371287128712883, 6, False, 60.19985215251811, 4, False
3, 9, 2.25, 70, 280, 350, 0.036469792751118876, 62.58847586844177, 0.036469792751118876, 4, False, 62.58847586844177, 1, False
3, 10, 2.25, 70, 280, 350, 0.02309544658493871, 60.75053134415856, 0.02309544658493871, 7, False, 60.75053134415856, 3, False
3, 2, 2.25, 75, 300, 375, 0.08591045126459715, 44.204473915983954, 0.08591045126459715, 1, False, 44.204473915983954, 9, False
3, 3, 2.25, 75, 300, 375, 0.03782884070815589, 54.799439072081164, 0.03782884070815589, 3, False, 54.799439072081164, 8, False
3, 4, 2.25, 75, 300, 375, 0.01149044826933991, 62.50754718256002, 0.01149044826933991, 9, False, 62.50754718256002, 2, False
3, 5, 2.25, 75, 300, 375, 0.030508057571657005, 60.55497130091194, 0.030508057571657005, 5, False, 60.55497130091194, 6, False
3, 6, 2.25, 75, 300, 375, 0.027424292255926325, 60.66736317832694, 0.027424292255926325, 7, False, 60.66736317832694, 5, False
3, 7, 2.25, 75, 300, 375, 0.04349061232922701, 61.89539165777293, 0.04349061232922701, 2, False, 61.89539165777293, 4, False
3, 8, 2.25, 75, 300, 375, 0.02166294998407137, 63.01972286165986, 0.02166294998407137, 8, False, 63.01972286165986, 1, False
3, 9, 2.25, 75, 300, 375, 0.02820342583986191, 61.90872975259733, 0.02820342583986191, 6, False, 61.90872975259733, 3, False
3, 10, 2.25, 75, 300, 375, 0.03322580645161292, 59.959090677919725, 0.03322580645161292, 4, False, 59.959090677919725, 7, False
3, 2, 2.25, 80, 320, 400, 0.03517971207932121, 48.078529935304324, 0.03517971207932121, 3, False, 48.078529935304324, 9, False
3, 3, 2.25, 80, 320, 400, 0.09627417519908986, 57.09455680194226, 0.09627417519908986, 1, True, 57.09455680194226, 8, False
3, 4, 2.25, 80, 320, 400, 0.03104349162440447, 66.8291083430142, 0.03104349162440447, 4, False, 66.8291083430142, 1, False
3, 5, 2.25, 80, 320, 400, 0.029936786864389914, 64.01508241557028, 0.029936786864389914, 5, False, 64.01508241557028, 6, False
3, 6, 2.25, 80, 320, 400, 0.026109767594376377, 62.93211409751685, 0.026109767594376377, 6, False, 62.93211409751685, 7, False
3, 7, 2.25, 80, 320, 400, 0.01607690047433151, 64.54092045374432, 0.01607690047433151, 8, False, 64.54092045374432, 4, False
3, 8, 2.25, 80, 320, 400, 0.0064444539285561965, 64.0332987598006, 0.0064444539285561965, 9, False, 64.0332987598006, 5, False
3, 9, 2.25, 80, 320, 400, 0.01729081588322183, 66.43945314622131, 0.01729081588322183, 7, False, 66.43945314622131, 2, False
3, 10, 2.25, 80, 320, 400, 0.03634457452385113, 65.65495778307175, 0.03634457452385113, 2, False, 65.65495778307175, 3, False
3, 2, 2.25, 85, 340, 425, 0.032441661923733676, 50.27675691054464, 0.032441661923733676, 4, False, 50.27675691054464, 9, False
3, 3, 2.25, 85, 340, 425, 0.07667035005327753, 57.73580523197525, 0.07667035005327753, 1, True, 57.73580523197525, 8, False
3, 4, 2.25, 85, 340, 425, 0.028085067955027788, 66.82273870416499, 0.028085067955027788, 5, False, 66.82273870416499, 3, False
3, 5, 2.25, 85, 340, 425, 0.023792862141357594, 64.032699277225, 0.023792862141357594, 8, False, 64.032699277225, 7, False
3, 6, 2.25, 85, 340, 425, 0.024104973453980782, 64.32638554925121, 0.024104973453980782, 7, False, 64.32638554925121, 6, False
3, 7, 2.25, 85, 340, 425, 0.009039389666015564, 67.28618276678282, 0.009039389666015564, 9, False, 67.28618276678282, 2, False
3, 8, 2.25, 85, 340, 425, 0.02607824662876099, 64.72344224420632, 0.02607824662876099, 6, False, 64.72344224420632, 5, False
3, 9, 2.25, 85, 340, 425, 0.03608774038461541, 67.96890371766574, 0.03608774038461541, 2, False, 67.96890371766574, 1, False
3, 10, 2.25, 85, 340, 425, 0.03345685547908946, 65.39775922432048, 0.03345685547908946, 3, False, 65.39775922432048, 4, False
3, 2, 2.25, 90, 360, 450, 0.03358940277996804, 49.733197281946744, 0.03358940277996804, 4, False, 49.733197281946744, 9, False
3, 3, 2.25, 90, 360, 450, 0.08805581430716879, 64.50606041396325, 0.08805581430716879, 1, True, 64.50606041396325, 8, False
3, 4, 2.25, 90, 360, 450, 0.026068419449802073, 71.17221164211193, 0.026068419449802073, 7, False, 71.17221164211193, 2, False
3, 5, 2.25, 90, 360, 450, 0.06834090414440476, 67.26715590928985, 0.06834090414440476, 2, False, 67.26715590928985, 5, False
3, 6, 2.25, 90, 360, 450, 0.06334595090617112, 65.82840914978597, 0.06334595090617112, 3, False, 65.82840914978597, 7, False
3, 7, 2.25, 90, 360, 450, 0.005436819020050095, 68.63879274364493, 0.005436819020050095, 9, False, 68.63879274364493, 4, False
3, 8, 2.25, 90, 360, 450, 0.03137771523525801, 66.22881484858632, 0.03137771523525801, 5, False, 66.22881484858632, 6, False
3, 9, 2.25, 90, 360, 450, 0.030599529238011732, 71.20856910492085, 0.030599529238011732, 6, False, 71.20856910492085, 1, False
3, 10, 2.25, 90, 360, 450, 0.011064942340912275, 71.1374409336309, 0.011064942340912275, 8, False, 71.1374409336309, 3, False
3, 2, 2.25, 95, 380, 475, 0.04870523207390025, 57.077427172918306, 0.04870523207390025, 1, False, 57.077427172918306, 9, False
3, 3, 2.25, 95, 380, 475, 0.046304241396918286, 67.50261443718009, 0.046304241396918286, 2, False, 67.50261443718009, 8, False
3, 4, 2.25, 95, 380, 475, 0.034151851936374614, 74.257380345883, 0.034151851936374614, 5, False, 74.257380345883, 4, False
3, 5, 2.25, 95, 380, 475, 0.034978437949209414, 72.90785861852227, 0.034978437949209414, 4, False, 72.90785861852227, 6, False
3, 6, 2.25, 95, 380, 475, 0.02443342776203965, 69.51383766943904, 0.02443342776203965, 7, False, 69.51383766943904, 7, False
3, 7, 2.25, 95, 380, 475, 0.04146136132914056, 73.2004195643232, 0.04146136132914056, 3, False, 73.2004195643232, 5, False
3, 8, 2.25, 95, 380, 475, 0.015375442424549962, 75.49548532612259, 0.015375442424549962, 9, False, 75.49548532612259, 3, False
3, 9, 2.25, 95, 380, 475, 0.021305351200418206, 76.96289672560404, 0.021305351200418206, 8, False, 76.96289672560404, 2, False
3, 10, 2.25, 95, 380, 475, 0.029613892361403476, 77.53867975760143, 0.029613892361403476, 6, False, 77.53867975760143, 1, False
3, 2, 2.25, 100, 400, 500, 0.05784293057875365, 60.86554322511059, 0.05784293057875365, 3, False, 60.86554322511059, 9, False
3, 3, 2.25, 100, 400, 500, 0.10912193551913228, 71.34132028414747, 0.10912193551913228, 1, True, 71.34132028414747, 8, False
3, 4, 2.25, 100, 400, 500, 0.0501184903738812, 77.79737663597479, 0.0501184903738812, 5, False, 77.79737663597479, 3, False
3, 5, 2.25, 100, 400, 500, 0.05819751178108053, 74.39816544935532, 0.05819751178108053, 2, False, 74.39816544935532, 6, False
3, 6, 2.25, 100, 400, 500, 0.05059971325663533, 73.01701329454812, 0.05059971325663533, 4, False, 73.01701329454812, 7, False
3, 7, 2.25, 100, 400, 500, 0.014737510136445371, 75.72952582011305, 0.014737510136445371, 9, False, 75.72952582011305, 5, False
3, 8, 2.25, 100, 400, 500, 0.03439734441268172, 76.24420874898102, 0.03439734441268172, 8, False, 76.24420874898102, 4, False
3, 9, 2.25, 100, 400, 500, 0.04415978181237896, 78.68676726956635, 0.04415978181237896, 6, False, 78.68676726956635, 2, False
3, 10, 2.25, 100, 400, 500, 0.038725116130896374, 78.97188022811532, 0.038725116130896374, 7, False, 78.97188022811532, 1, False
3, 2, 2.5, 5, 20, 25, 0.09090909090909088, 4.6998864175898545, 0.09090909090909088, 3, False, 4.6998864175898545, 3, False
3, 3, 2.5, 5, 20, 25, 0.2105263157894737, 16.69889599412016, 0.2105263157894737, 2, False, 16.69889599412016, 2, False
3, 4, 2.5, 5, 20, 25, 0.6153846153846154, 28.199988998742747, 0.6153846153846154, 1, False, 28.199988998742747, 1, False
3, 2, 2.5, 10, 40, 50, -0.055045871559632996, 10.42478439958187, -0.055045871559632996, 8, False, 10.42478439958187, 8, False
3, 3, 2.5, 10, 40, 50, 0.0468227424749164, 10.917492868450838, 0.0468227424749164, 7, False, 10.917492868450838, 7, False
3, 4, 2.5, 10, 40, 50, 0.07407407407407408, 17.85746509621029, 0.07407407407407408, 5, False, 17.85746509621029, 5, False
3, 5, 2.5, 10, 40, 50, 0.11016949152542373, 17.197442409956466, 0.11016949152542373, 4, False, 17.197442409956466, 6, False
3, 6, 2.5, 10, 40, 50, 0.14847161572052403, 19.45081454689611, 0.14847161572052403, 2, False, 19.45081454689611, 4, False
3, 7, 2.5, 10, 40, 50, 0.054054054054054036, 30.182669485847136, 0.054054054054054036, 6, False, 30.182669485847136, 3, False
3, 8, 2.5, 10, 40, 50, 0.22680412371134023, 73.77660861583179, 0.22680412371134023, 1, False, 73.77660861583179, 2, False
3, 9, 2.5, 10, 40, 50, 0.11764705882352942, 130.94297676911762, 0.11764705882352942, 3, False, 130.94297676911762, 1, False
3, 2, 2.5, 15, 60, 75, -0.05089058524173022, 11.856507204706364, -0.05089058524173022, 9, False, 11.856507204706364, 9, False
3, 3, 2.5, 15, 60, 75, 0.0, 13.175484693078818, 0.0, 8, False, 13.175484693078818, 8, False
3, 4, 2.5, 15, 60, 75, 0.14285714285714285, 17.252334791152414, 0.14285714285714285, 3, False, 17.252334791152414, 7, False
3, 5, 2.5, 15, 60, 75, 0.1736111111111111, 21.26724631595091, 0.1736111111111111, 1, False, 21.26724631595091, 2, False
3, 6, 2.5, 15, 60, 75, 0.13178294573643412, 19.632409725085914, 0.13178294573643412, 4, False, 19.632409725085914, 6, False
3, 7, 2.5, 15, 60, 75, 0.1111111111111111, 19.765696302152264, 0.1111111111111111, 6, False, 19.765696302152264, 5, False
3, 8, 2.5, 15, 60, 75, 0.1285140562248996, 20.678159560103634, 0.1285140562248996, 5, False, 20.678159560103634, 4, False
3, 9, 2.5, 15, 60, 75, 0.14634146341463414, 21.120754522099247, 0.14634146341463414, 2, False, 21.120754522099247, 3, False
3, 10, 2.5, 15, 60, 75, 0.10699588477366255, 26.84460510282842, 0.10699588477366255, 7, False, 26.84460510282842, 1, False
3, 2, 2.5, 20, 80, 100, 0.026915113871635626, 13.256847121901322, 0.026915113871635626, 9, False, 13.256847121901322, 9, False
3, 3, 2.5, 20, 80, 100, 0.051918735891647874, 15.279407334020737, 0.051918735891647874, 7, False, 15.279407334020737, 8, False
3, 4, 2.5, 20, 80, 100, 0.1029023746701847, 17.69621542151179, 0.1029023746701847, 3, False, 17.69621542151179, 7, False
3, 5, 2.5, 20, 80, 100, 0.15531335149863756, 22.061640287139248, 0.15531335149863756, 1, False, 22.061640287139248, 4, False
3, 6, 2.5, 20, 80, 100, 0.09972299168975068, 21.67421351161252, 0.09972299168975068, 4, False, 21.67421351161252, 5, False
3, 7, 2.5, 20, 80, 100, 0.10863509749303622, 20.758599172962022, 0.10863509749303622, 2, False, 20.758599172962022, 6, False
3, 8, 2.5, 20, 80, 100, 0.049844236760124595, 22.11035498252473, 0.049844236760124595, 8, False, 22.11035498252473, 3, False
3, 9, 2.5, 20, 80, 100, 0.08099688473520247, 25.141673901498276, 0.08099688473520247, 5, False, 25.141673901498276, 2, False
3, 10, 2.5, 20, 80, 100, 0.05956112852664578, 26.806940520406066, 0.05956112852664578, 6, False, 26.806940520406066, 1, False
3, 2, 2.5, 25, 100, 125, 0.05462184873949576, 16.630746163314463, 0.05462184873949576, 9, False, 16.630746163314463, 9, False
3, 3, 2.5, 25, 100, 125, 0.14268821442648802, 19.15874295099907, 0.14268821442648802, 1, True, 19.15874295099907, 8, False
3, 4, 2.5, 25, 100, 125, 0.10425270677530975, 20.05801538962527, 0.10425270677530975, 4, False, 20.05801538962527, 7, False
3, 5, 2.5, 25, 100, 125, 0.10889375937247663, 23.03779937616555, 0.10889375937247663, 2, False, 23.03779937616555, 6, False
3, 6, 2.5, 25, 100, 125, 0.09680813749561558, 28.080796124796173, 0.09680813749561558, 5, False, 28.080796124796173, 5, False
3, 7, 2.5, 25, 100, 125, 0.07231208372978115, 29.002620826519845, 0.07231208372978115, 6, False, 29.002620826519845, 4, False
3, 8, 2.5, 25, 100, 125, 0.0679685518640629, 30.57031375677659, 0.0679685518640629, 7, False, 30.57031375677659, 3, False
3, 9, 2.5, 25, 100, 125, 0.06718810103859471, 32.39016790355456, 0.06718810103859471, 8, False, 32.39016790355456, 2, False
3, 10, 2.5, 25, 100, 125, 0.10529045643153528, 33.87587103263941, 0.10529045643153528, 3, False, 33.87587103263941, 1, False
3, 2, 2.5, 30, 120, 150, 0.05311670051554442, 17.32434137490326, 0.05311670051554442, 2, False, 17.32434137490326, 9, False
3, 3, 2.5, 30, 120, 150, 0.09580212506531967, 21.69444712983787, 0.09580212506531967, 1, True, 21.69444712983787, 8, False
3, 4, 2.5, 30, 120, 150, 0.05095042132079173, 26.02950209471916, 0.05095042132079173, 3, False, 26.02950209471916, 7, False
3, 5, 2.5, 30, 120, 150, 0.0368570271364925, 27.643214234445466, 0.0368570271364925, 4, False, 27.643214234445466, 6, False
3, 6, 2.5, 30, 120, 150, 0.031340206185567, 33.78577978159841, 0.031340206185567, 5, False, 33.78577978159841, 5, False
3, 7, 2.5, 30, 120, 150, 0.005642361111111097, 33.8286774395142, 0.005642361111111097, 6, False, 33.8286774395142, 4, False
3, 8, 2.5, 30, 120, 150, -0.008806693086745932, 35.86898838446298, -0.008806693086745932, 9, False, 35.86898838446298, 3, False
3, 9, 2.5, 30, 120, 150, 0.0031049013084941436, 36.73609094144332, 0.0031049013084941436, 7, False, 36.73609094144332, 2, False
3, 10, 2.5, 30, 120, 150, 0.0013504388926401138, 38.98110544491875, 0.0013504388926401138, 8, False, 38.98110544491875, 1, False
3, 2, 2.5, 35, 140, 175, -0.032809163269268055, 21.236423691225596, -0.032809163269268055, 9, False, 21.236423691225596, 9, False
3, 3, 2.5, 35, 140, 175, 0.018113540976364025, 22.105138794096494, 0.018113540976364025, 2, False, 22.105138794096494, 8, False
3, 4, 2.5, 35, 140, 175, 0.059774392371205944, 25.75911601228992, 0.059774392371205944, 1, False, 25.75911601228992, 7, False
3, 5, 2.5, 35, 140, 175, 0.0052764120398129085, 26.15477959289107, 0.0052764120398129085, 4, False, 26.15477959289107, 6, False
3, 6, 2.5, 35, 140, 175, 0.0007750936571502362, 31.602455891057858, 0.0007750936571502362, 6, False, 31.602455891057858, 5, False
3, 7, 2.5, 35, 140, 175, -0.0036663611365719394, 34.92772047488764, -0.0036663611365719394, 7, False, 34.92772047488764, 1, False
3, 8, 2.5, 35, 140, 175, 0.005992704533611267, 34.199781342408095, 0.005992704533611267, 3, False, 34.199781342408095, 3, False
3, 9, 2.5, 35, 140, 175, -0.00653594771241831, 32.409028224856584, -0.00653594771241831, 8, False, 32.409028224856584, 4, False
3, 10, 2.5, 35, 140, 175, 0.003475471193690671, 34.82670772238608, 0.003475471193690671, 5, False, 34.82670772238608, 2, False
3, 2, 2.5, 40, 160, 200, -0.02922161882596331, 23.25609581475683, -0.02922161882596331, 8, False, 23.25609581475683, 9, False
3, 3, 2.5, 40, 160, 200, 0.03481322120086057, 25.04562129201006, 0.03481322120086057, 1, True, 25.04562129201006, 8, False
3, 4, 2.5, 40, 160, 200, 0.01619309501985949, 27.037487253326336, 0.01619309501985949, 2, False, 27.037487253326336, 7, False
3, 5, 2.5, 40, 160, 200, -0.0012961762799740947, 27.399364814325917, -0.0012961762799740947, 3, False, 27.399364814325917, 6, False
3, 6, 2.5, 40, 160, 200, -0.00327646593605243, 32.495726726855445, -0.00327646593605243, 4, False, 32.495726726855445, 5, False
3, 7, 2.5, 40, 160, 200, -0.02014673343426109, 37.46471514508408, -0.02014673343426109, 5, False, 37.46471514508408, 3, False
3, 8, 2.5, 40, 160, 200, -0.030239099859353007, 37.72674074745173, -0.030239099859353007, 9, False, 37.72674074745173, 2, False
3, 9, 2.5, 40, 160, 200, -0.025400913028210237, 35.96007281299717, -0.025400913028210237, 6, False, 35.96007281299717, 4, False
3, 10, 2.5, 40, 160, 200, -0.025851938895417162, 38.42698023006117, -0.025851938895417162, 7, False, 38.42698023006117, 1, False
3, 2, 2.5, 45, 180, 225, 0.0538696354821332, 23.487561146684744, 0.0538696354821332, 1, False, 23.487561146684744, 9, False
3, 3, 2.5, 45, 180, 225, 0.013544018058690745, 28.58280463299314, 0.013544018058690745, 5, False, 28.58280463299314, 8, False
3, 4, 2.5, 45, 180, 225, 0.036635595057446374, 31.72628221337806, 0.036635595057446374, 2, False, 31.72628221337806, 7, False
